"id","lat","lng","intensity","created_at","user_id","topic_id","stance","location"
25290,45.4502903809139,-75.4849372651112,35,2025-10-10 18:22:16.511,"15dfa700-b185-4137-b46d-dd2a8889f922","56",Neutral,POINT (-75.4849372651112 45.4502903809139)
25291,45.4502903809139,-75.4849372651112,35,2025-10-10 18:31:49.046,"15dfa700-b185-4137-b46d-dd2a8889f922","56",Yes+,POINT (-75.4849372651112 45.4502903809139)
25292,45.4502903809139,-75.4849372651112,35,2025-10-10 18:31:56.640,"15dfa700-b185-4137-b46d-dd2a8889f922","56",Yes,POINT (-75.4849372651112 45.4502903809139)
25293,45.4502903809139,-75.4849372651112,35,2025-10-10 18:31:59.622,"15dfa700-b185-4137-b46d-dd2a8889f922","56",No,POINT (-75.4849372651112 45.4502903809139)
25294,45.4502903809139,-75.4849372651112,35,2025-10-10 18:32:02.912,"15dfa700-b185-4137-b46d-dd2a8889f922","56",Yes+,POINT (-75.4849372651112 45.4502903809139)
25295,45.4502903809139,-75.4849372651112,35,2025-10-10 19:00:03.597,"15dfa700-b185-4137-b46d-dd2a8889f922","56",-No,POINT (-75.4849372651112 45.4502903809139)
25296,45.4502903809139,-75.4849372651112,35,2025-10-10 19:00:06.414,"15dfa700-b185-4137-b46d-dd2a8889f922","56",Yes,POINT (-75.4849372651112 45.4502903809139)
25297,45.4502903809139,-75.4849372651112,35,2025-10-10 19:00:08.409,"15dfa700-b185-4137-b46d-dd2a8889f922","56",No,POINT (-75.4849372651112 45.4502903809139)
25298,45.4502903809139,-75.4849372651112,35,2025-10-10 19:00:10.210,"15dfa700-b185-4137-b46d-dd2a8889f922","56",Neutral,POINT (-75.4849372651112 45.4502903809139)
25299,45.4502903809139,-75.4849372651112,35,2025-10-10 19:00:12.709,"15dfa700-b185-4137-b46d-dd2a8889f922","56",Yes+,POINT (-75.4849372651112 45.4502903809139)
25300,45.4502903809139,-75.4849372651112,35,2025-10-10 19:03:26.479,"15dfa700-b185-4137-b46d-dd2a8889f922","55",No,POINT (-75.4849372651112 45.4502903809139)
25301,45.4502903809139,-75.4849372651112,35,2025-10-10 19:03:28.855,"15dfa700-b185-4137-b46d-dd2a8889f922","55",-No,POINT (-75.4849372651112 45.4502903809139)
25302,45.4502903809139,-75.4849372651112,35,2025-10-10 19:03:35.132,"15dfa700-b185-4137-b46d-dd2a8889f922","55",No,POINT (-75.4849372651112 45.4502903809139)
25303,45.4502903809139,-75.4849372651112,35,2025-10-10 19:03:37.021,"15dfa700-b185-4137-b46d-dd2a8889f922","55",Neutral,POINT (-75.4849372651112 45.4502903809139)
25304,45.4502903809139,-75.4849372651112,35,2025-10-10 19:03:38.518,"15dfa700-b185-4137-b46d-dd2a8889f922","55",Yes,POINT (-75.4849372651112 45.4502903809139)
25305,45.4502903809139,-75.4849372651112,35,2025-10-10 19:03:40.927,"15dfa700-b185-4137-b46d-dd2a8889f922","55",Yes+,POINT (-75.4849372651112 45.4502903809139)
25306,45.4502903809139,-75.4849372651112,35,2025-10-10 19:03:50.373,"15dfa700-b185-4137-b46d-dd2a8889f922","55",-No,POINT (-75.4849372651112 45.4502903809139)
25307,45.4502903809139,-75.4849372651112,35,2025-10-10 19:04:36.068,"15dfa700-b185-4137-b46d-dd2a8889f922","55",Yes+,POINT (-75.4849372651112 45.4502903809139)
25308,45.4502903809139,-75.4849372651112,35,2025-10-10 19:20:44.118,"15dfa700-b185-4137-b46d-dd2a8889f922","56",-No,POINT (-75.4849372651112 45.4502903809139)
25309,45.4502903809139,-75.4849372651112,35,2025-10-10 19:20:49.115,"15dfa700-b185-4137-b46d-dd2a8889f922","56",No,POINT (-75.4849372651112 45.4502903809139)
25310,45.4502903809139,-75.4849372651112,35,2025-10-10 19:20:50.916,"15dfa700-b185-4137-b46d-dd2a8889f922","56",Neutral,POINT (-75.4849372651112 45.4502903809139)
25311,45.4502903809139,-75.4849372651112,35,2025-10-10 19:30:24.738,"15dfa700-b185-4137-b46d-dd2a8889f922","56",Yes+,POINT (-75.4849372651112 45.4502903809139)
25312,45.4502903809139,-75.4849372651112,35,2025-10-10 19:30:26.428,"15dfa700-b185-4137-b46d-dd2a8889f922","56",Yes,POINT (-75.4849372651112 45.4502903809139)
25313,45.4502903809139,-75.4849372651112,35,2025-10-10 19:30:27.958,"15dfa700-b185-4137-b46d-dd2a8889f922","56",Neutral,POINT (-75.4849372651112 45.4502903809139)
25314,45.4502903809139,-75.4849372651112,35,2025-10-10 19:30:29.117,"15dfa700-b185-4137-b46d-dd2a8889f922","56",No,POINT (-75.4849372651112 45.4502903809139)
25315,45.4502903809139,-75.4849372651112,35,2025-10-10 19:30:31.392,"15dfa700-b185-4137-b46d-dd2a8889f922","56",-No,POINT (-75.4849372651112 45.4502903809139)
25316,45.4502903809139,-75.4849372651112,35,2025-10-10 19:32:38.419,"15dfa700-b185-4137-b46d-dd2a8889f922","37",-No,POINT (-75.4849372651112 45.4502903809139)
25317,45.4502903809139,-75.4849372651112,35,2025-10-10 19:45:50.524,"15dfa700-b185-4137-b46d-dd2a8889f922","56",Yes,POINT (-75.4849372651112 45.4502903809139)
25318,45.4502903809139,-75.4849372651112,35,2025-10-10 19:45:52.223,"15dfa700-b185-4137-b46d-dd2a8889f922","56",Yes+,POINT (-75.4849372651112 45.4502903809139)
25319,45.4502903809139,-75.4849372651112,35,2025-10-10 19:45:54.476,"15dfa700-b185-4137-b46d-dd2a8889f922","56",Neutral,POINT (-75.4849372651112 45.4502903809139)
25320,45.4502903809139,-75.4849372651112,35,2025-10-10 19:45:55.677,"15dfa700-b185-4137-b46d-dd2a8889f922","56",No,POINT (-75.4849372651112 45.4502903809139)
25321,45.4502903809139,-75.4849372651112,35,2025-10-10 19:54:36.960,"15dfa700-b185-4137-b46d-dd2a8889f922","56",-No,POINT (-75.4849372651112 45.4502903809139)
25322,45.4502903809139,-75.4849372651112,35,2025-10-10 19:54:38.825,"15dfa700-b185-4137-b46d-dd2a8889f922","56",Neutral,POINT (-75.4849372651112 45.4502903809139)
25323,45.4502903809139,-75.4849372651112,35,2025-10-10 19:54:40.290,"15dfa700-b185-4137-b46d-dd2a8889f922","56",Yes,POINT (-75.4849372651112 45.4502903809139)
25324,45.4502903809139,-75.4849372651112,35,2025-10-10 19:54:41.680,"15dfa700-b185-4137-b46d-dd2a8889f922","56",Yes+,POINT (-75.4849372651112 45.4502903809139)
